,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
Healthy,0.8416946,0.657,-1.33605,8.046,8.182591,10.48357,296.185577
Healthy,0.8441996,1.43505,-1.386,9.394051,9.603569,11.990167,315.996124
Healthy,0.8467048,1.17405,-1.00095,9.77595,9.896944,8.968326,319.550354
Healthy,0.8492098,0.93195,-0.798,9.40305,9.482758,7.434029,319.427582
Healthy,0.8517148,-0.02595,-0.831,10.200001,10.233829,4.659889,268.211395
Healthy,0.8542197,-0.507,-0.54195,8.39295,8.425697,5.05315,226.90834
Healthy,0.8567249,-0.78495,-0.45495,10.73595,10.774218,4.830429,210.096191
Healthy,0.8592299,-0.663,0.276,10.438951,10.463624,3.935471,157.398544
Healthy,0.8617349,-0.66705,0.70605,10.750051,10.793843,5.162929,133.373077
Healthy,0.8642401,-0.98805,0.249,11.334001,11.37971,5.137134,165.855331
Healthy,0.8667451,-1.22295,-0.28605,10.252951,10.32959,6.983789,193.164902
Healthy,0.8692501,-0.91395,0.43605,10.131001,10.181484,5.708048,154.493958
Healthy,0.8717551,-1.311,-0.35505,10.212001,10.301929,7.576031,195.153564
Healthy,0.8742601,-0.97095,0.249,8.266951,8.327497,6.913358,165.61647
Healthy,0.8767653,-1.31805,-0.96495,11.358001,11.474867,8.18422,216.208023
Healthy,0.8792703,-1.347,-1.72395,8.319,8.601871,14.734386,231.997879
Healthy,0.8817753,-0.98595,-1.87005,10.413,10.62543,11.476207,242.200378
Healthy,0.8842803,-0.58605,-2.12295,8.458051,8.74008,14.594915,254.567596
Healthy,0.8867854,0.861,-0.97995,8.685,8.782417,8.541804,311.30307
Healthy,0.8892905,0.98505,-1.75005,8.602051,8.833362,13.140894,299.37384
Healthy,0.8917956,1.827,-1.40805,7.872,8.202983,16.331482,322.378937
Healthy,0.8943006,1.72005,-1.24305,9.817051,10.043816,12.198215,324.14502
Healthy,0.8968055,0.81495,-1.125,9.127951,9.233052,8.653309,305.919586
Healthy,0.8993106,0.23595,-0.86205,8.721001,8.766679,5.851429,285.307404
Healthy,0.9018157,-0.56895,-0.56295,9.835951,9.868462,4.652063,224.696289
Healthy,0.9043207,-0.91395,-0.147,9.166051,9.212676,5.76684,189.137222
Healthy,0.9068258,-1.18905,-0.345,11.140051,11.208639,6.341741,196.179962
Healthy,0.9093308,-1.038,0.28995,11.614051,11.663949,5.301676,164.393082
Healthy,0.9118357,-0.945,0.92205,11.245951,11.323189,6.696003,135.704254
Healthy,0.9143408,-1.146,0.68505,11.800951,11.876239,6.454913,149.130081
Healthy,0.916846,-1.23705,0.62295,10.090051,10.184669,7.816051,153.271225
Healthy,0.919351,-1.18695,0.42405,9.88695,9.966969,7.265093,160.34021
Healthy,0.921856,-1.45995,-0.55095,9.778951,9.90267,9.066377,200.675308
Healthy,0.9243611,-1.203,-0.82395,8.578051,8.701096,9.647077,214.407745
Healthy,0.9268662,-0.94305,-1.197,9.85995,9.977012,8.785568,231.76738
Healthy,0.9293711,-0.65595,-1.57095,9.622951,9.772376,10.032406,247.337036
Healthy,0.9318762,-0.25605,-1.67805,8.66895,8.833579,11.078959,261.32428
Healthy,0.9343812,0.79395,-1.317,9.87495,9.993973,8.851461,301.083557
Healthy,0.9368864,1.48995,-1.245,8.05605,8.286732,13.550803,320.11792
Healthy,0.9393914,1.461,-1.06095,9.38895,9.56099,10.88564,324.01358
Healthy,0.9418965,0.645,-0.96,8.298,8.378212,7.934641,303.896179
Healthy,0.9444015,0.11595,-0.948,9.71205,9.758897,5.616287,276.973206
Healthy,0.9469064,-0.723,-0.83805,9.103951,9.170985,6.931776,229.215103
Healthy,0.9494116,-0.77505,-0.60105,9.07305,9.125909,6.169743,217.793518
Healthy,0.9519166,-0.88305,-0.621,11.44005,11.490873,5.390779,215.116592
Healthy,0.9544216,-0.81105,-0.52005,10.06095,10.106977,5.470097,212.668228
Healthy,0.9569267,-0.84705,-0.47205,11.284051,11.325641,4.91171,209.130356
Healthy,0.9594317,-0.49995,0.132,10.273951,10.286955,2.881267,165.209915
Healthy,0.9619368,-0.47805,0.474,10.425,10.446714,3.694857,135.243729
Healthy,0.9644418,-0.76605,0.17805,9.35505,9.388051,4.805504,166.915283
Healthy,0.9669468,-1.12695,-0.50805,8.87205,8.957757,7.932167,204.266739
Healthy,0.969452,-0.876,-0.135,10.65495,10.691752,4.755263,188.76091
Healthy,0.971957,-0.95505,-0.21105,9.457951,9.50839,5.904219,192.461136
Healthy,0.974462,-0.81105,-0.171,10.674001,10.706135,4.440297,191.905746
Healthy,0.9769671,-0.71295,-0.26895,10.405951,10.433812,4.188065,200.668259
Healthy,0.979472,-1.08105,-1.30995,9.670951,9.818957,9.960755,230.468491
Healthy,0.9819771,-0.80595,-1.551,10.992001,11.130104,9.035246,242.542145
Healthy,0.9844822,-0.9,-2.47305,7.35495,7.811611,19.688059,250.00238
Healthy,0.9869873,0.49395,-1.46295,9.628051,9.751081,9.111173,288.656738
Healthy,0.9894924,1.14795,-1.401,7.608,7.82063,13.391141,309.330475
Healthy,0.9919974,1.82295,-1.365,8.91705,9.203269,14.326747,323.174622
Healthy,0.9945024,1.19595,-1.65,8.898001,9.128374,12.899558,305.935272
Healthy,0.9970075,1.107,-0.75495,8.817,8.918234,8.641156,325.706848
Healthy,0.9995126,-0.12405,-0.94095,9.271951,9.320399,5.844524,262.489716
Healthy,1.0020176,-0.80595,-0.42405,8.79105,8.838096,5.914402,207.751068
Healthy,1.0045226,-0.85695,0.618,9.126,9.186956,6.603905,144.202286
Healthy,1.0070276,-1.44795,-0.03705,11.44005,11.531378,7.215804,181.465759
Healthy,1.0095327,-1.17705,1.12995,11.748,11.860765,7.907009,136.169601
Healthy,1.0120378,-1.40205,1.12995,12.330001,12.460796,8.308865,141.133713
Healthy,1.0145428,-1.75605,0.62805,11.889001,12.034389,8.915132,160.32045
Healthy,1.0170479,-1.761,0.276,9.786,9.947015,10.323138,171.092545
Healthy,1.0195529,-1.90905,-0.93405,9.781051,10.00929,12.259129,206.071335
Healthy,1.0220579,-1.68405,-1.566,9.20895,9.491741,14.021089,222.919785
Healthy,1.024563,-0.876,-1.29105,7.98195,8.133001,11.059838,235.842422
Healthy,1.027068,-0.435,-1.851,9.138,9.333728,11.754332,256.774994
Healthy,1.0295731,0.162,-1.91295,8.71395,8.922923,12.424543,274.840607
Healthy,1.0320781,2.148,-1.365,9.151951,9.499228,15.540437,327.565063
Healthy,1.0345831,2.62395,-1.14195,9.070951,9.511641,17.509256,336.481201
Healthy,1.0370883,2.02395,-0.759,8.755051,9.017947,13.868734,339.443481
Healthy,1.0395932,-0.045,-0.831,8.223001,8.265006,5.778995,266.90036
Healthy,1.0420984,-1.12005,-0.762,8.39595,8.504537,9.165639,214.2285
Healthy,1.0446035,-1.36095,-0.70395,9.669001,9.789653,9.004684,207.35022
Healthy,1.0471083,-1.062,-0.04095,10.273951,10.328774,5.905944,182.208191
Healthy,1.0496134,-1.05495,-0.195,12.733951,12.779062,4.815725,190.472519
Healthy,1.0521184,-0.60495,0.62505,11.968051,11.99962,4.15704,134.063782
Healthy,1.0546235,-0.63405,0.67995,12.02595,12.061834,4.420668,132.99939
Healthy,1.0571285,-0.87105,0.25695,9.831,9.872858,5.277857,163.564529
Healthy,1.0596336,-0.64395,0.618,10.545,10.582704,4.837926,136.178024
Healthy,1.0621386,-0.696,0.71805,9.04695,9.102051,6.307609,134.106628
Healthy,1.0646437,-1.09095,0.15105,8.52495,8.595799,7.361407,172.117096
Healthy,1.0671488,-1.773,-1.61595,9.784051,10.073851,13.776394,222.34671
Healthy,1.0696539,-1.33695,-1.329,8.475,8.682126,12.540329,224.829147
Healthy,1.0721588,-1.395,-2.298,9.87195,10.231433,15.233104,238.740173
Healthy,1.0746639,-0.816,-2.26905,7.783051,8.148026,17.213835,250.220306
Healthy,1.0771689,0.28905,-1.128,8.71605,8.793489,7.609502,284.372772
Healthy,1.079674,1.30095,-1.86,8.48205,8.780503,14.981453,304.970306
Healthy,1.0821791,2.32005,-1.719,8.79105,9.253116,18.183168,323.46405
Healthy,1.084684,2.397,-1.27395,9.802951,10.171844,15.47779,332.010376
Healthy,1.0871891,0.93195,-1.27605,9.61905,9.747972,9.32875,306.142151
Healthy,1.0896941,-0.498,-1.245,8.913,9.013301,8.555612,248.198593
Healthy,1.0921991,-0.97095,-0.28095,8.76405,8.822145,6.578973,196.138107
Healthy,1.0947043,-1.23195,-0.147,9.583051,9.663031,7.37685,186.804535
Healthy,1.0972093,-1.34505,-0.31695,10.68105,10.770072,7.371848,193.259399
Healthy,1.0997143,-0.81795,0.71805,12.15705,12.205675,5.115999,138.721222
Healthy,1.1022193,-0.933,0.618,11.313001,11.368219,5.649514,146.480331
Healthy,1.1047244,-0.92805,0.594,11.346001,11.399379,5.546871,147.378662
Healthy,1.1072296,-0.92805,0.561,10.31505,10.371898,6.001557,148.847321
Healthy,1.1097345,-1.089,0.108,10.257001,10.315215,6.090012,174.336288
Healthy,1.1122396,-1.254,-0.441,9.451051,9.544074,8.00609,199.375473
Healthy,1.1147445,-1.488,-1.37205,10.321951,10.518523,11.094304,222.678436
Healthy,1.1172496,-0.94005,-0.67095,8.67105,8.747627,7.586825,215.516922
Healthy,1.1197547,-1.371,-2.31495,10.698001,11.031131,14.116704,239.364395
Healthy,1.1222597,-0.82095,-2.01105,7.945951,8.2375,15.28923,247.793762
Healthy,1.1247648,0.13995,-0.93195,9.01305,9.062184,5.9691,278.540222
Healthy,1.1272699,0.822,-1.47705,8.544001,8.70961,11.191056,299.096588
Healthy,1.1297749,1.93995,-1.40505,8.401051,8.735859,15.914014,324.085266
Healthy,1.1322799,2.16705,-0.93405,10.20195,10.471311,13.02386,336.6828
Healthy,1.1347849,1.107,-1.03005,9.609,9.727247,8.9429,317.062195
Healthy,1.1372901,0.102,-1.116,9.361951,9.428785,6.826019,275.222198
Healthy,1.1397951,-1.03605,-0.66405,9.027,9.110494,7.76291,212.657593
Healthy,1.1423,-1.227,-0.369,8.74995,8.843265,8.330813,196.737793
Healthy,1.1448051,-1.21095,-0.31005,11.83695,11.902769,6.028216,194.36142
Healthy,1.1473101,-1.24395,-0.3,10.47795,10.555797,6.96272,193.55896
Healthy,1.1498153,-0.90195,0.147,12.295951,12.329864,4.250496,170.743317
Healthy,1.1523204,-0.828,0.501,9.80805,9.85568,5.635238,148.823029
Healthy,1.1548253,-1.05795,-0.192,9.58695,9.647058,6.399296,190.286255
Healthy,1.1573303,-0.888,-0.26205,9.640051,9.68441,5.486052,196.441406
Healthy,1.1598353,-0.68205,-0.03,9.571051,9.595369,4.080103,182.518539
Healthy,1.1623404,-0.62205,-0.21105,10.771951,10.791961,3.489642,198.741119
Healthy,1.1648456,-0.76605,-0.46695,8.39595,8.443747,6.099179,211.364624
Healthy,1.1673506,-0.816,-0.85005,12.382051,12.437991,5.436137,226.170822
Healthy,1.1698556,-1.12695,-1.941,8.443951,8.73715,14.885253,239.860428
Healthy,1.1723607,-1.03605,-2.50095,9.47295,9.852154,15.948193,247.497604
Healthy,1.1748657,0.13095,-1.04205,8.179951,8.247097,7.316331,277.162567
Healthy,1.1773707,1.04205,-1.35795,7.79505,7.980771,12.384863,307.501556
Healthy,1.1798757,1.23405,-1.539,8.45295,8.680079,13.136011,308.724457
Healthy,1.1823808,1.19595,-1.78095,8.602051,8.865515,14.003218,303.882294
Healthy,1.1848859,1.61895,-1.023,9.81,9.99518,11.046176,327.711578
Healthy,1.1873909,0.327,-1.21905,9.69495,9.776762,7.417408,285.015625
Healthy,1.189896,-0.17505,-0.45495,8.838,8.851434,3.157031,248.954895
Healthy,1.1924012,-0.9,-0.01005,9.02295,9.06773,5.696499,180.639771
Healthy,1.1949062,-1.407,-0.26205,10.293,10.392024,7.915941,190.550308
Healthy,1.1974112,-1.239,0.453,10.66905,10.750301,7.048819,159.916702
Healthy,1.1999161,-1.203,0.86205,13.170001,13.252896,6.411694,144.375244
Healthy,1.2024213,-1.34505,0.924,10.84605,10.968123,8.556277,145.51236
Healthy,1.2049264,-1.43595,0.43605,11.478001,11.575689,7.448901,163.108215
Healthy,1.2074314,-1.35405,0.37095,10.078051,10.17537,7.930657,164.679382
Healthy,1.2099364,-1.407,-0.37905,9.71895,9.827579,8.526847,195.077682
Healthy,1.2124414,-1.302,-1.01295,8.962951,9.113494,10.428585,217.882751
Healthy,1.2149464,-0.88995,-1.248,8.986951,9.116733,9.679243,234.507294
Healthy,1.2174515,-0.52605,-1.494,9.954,10.07923,9.041245,250.602402
Healthy,1.2199564,-0.321,-1.94895,8.436001,8.664153,13.177855,260.647125
Healthy,1.2224616,0.65205,-1.60605,9.66195,9.816203,10.170748,292.096954
Healthy,1.2249666,1.76505,-1.173,8.058001,8.332029,14.735259,326.393158
Healthy,1.2274717,1.70505,-0.924,8.785951,8.997438,12.447301,331.545868
Healthy,1.2299768,1.203,-0.999,8.59395,8.735055,10.312442,320.292938
Healthy,1.2324817,0.255,-0.57,9.007951,9.029569,3.96551,294.102234
Healthy,1.2349869,-0.68205,-0.855,9.583051,9.645262,6.510991,231.419952
Healthy,1.237492,-1.11705,-0.723,9.271951,9.366942,8.166738,212.912582
Healthy,1.239997,-0.969,-0.18705,10.963051,11.00738,5.143842,190.925659
Healthy,1.2425021,-0.98295,-0.027,12.057,12.097032,4.662495,181.573425
Healthy,1.245007,-0.993,0.04095,10.71405,10.760046,5.299606,177.638535
Healthy,1.247512,-0.82995,0.32805,12.267,12.299419,4.160948,158.432861
Healthy,1.2500172,-0.73905,0.83295,9.501,9.566034,6.684806,131.581619
Healthy,1.2525221,-1.22505,-0.13995,9.66195,9.740309,7.272542,186.517227
Healthy,1.2550273,-1.03095,0.01695,9.316951,9.373832,6.315127,179.058075
Healthy,1.2575322,-0.85905,0.11295,9.274051,9.314437,5.337444,172.509583
Healthy,1.2600372,-0.93795,-0.27105,10.803,10.847029,5.164105,196.118301
Healthy,1.2625422,-0.88995,-0.48195,9.099,9.155112,6.34684,208.437637
Healthy,1.2650474,-1.06005,-1.48395,10.23795,10.399108,10.100146,234.460129
Healthy,1.2675525,-0.86595,-1.82205,10.594951,10.785301,10.780506,244.580063
Healthy,1.2700574,-0.73395,-2.379,7.266,7.680696,18.913673,252.854385
Healthy,1.2725625,0.52605,-1.78095,10.083,10.252581,10.435412,286.455872
Healthy,1.2750676,1.602,-1.137,6.83805,7.11464,16.028633,324.635223
Healthy,1.2775725,1.66905,-1.55895,9.34305,9.618141,13.73634,316.953491
Healthy,1.2800777,1.308,-1.60905,8.39295,8.645318,13.877992,309.107727
Healthy,1.2825828,1.04205,-0.89805,9.219001,9.32107,8.486884,319.244873
Healthy,1.2850877,-0.153,-1.03905,9.372001,9.430664,6.394055,261.623413
Healthy,1.2875928,-0.423,-0.24705,8.439,8.453205,3.322073,210.286743
Healthy,1.2900978,-0.90405,0.21795,10.177951,10.220346,5.220558,166.445679
Healthy,1.292603,-1.30905,0.12495,10.779,10.858916,6.955504,174.547592
Healthy,1.295108,-1.16295,0.99405,11.800951,11.899708,7.386765,139.47731
Healthy,1.2976129,-1.37295,1.04895,12.267,12.388083,8.017337,142.619751
Healthy,1.300118,-1.55805,1.03695,12.010951,12.155893,8.856742,146.354507
Healthy,1.302623,-1.833,0.31905,10.30305,10.469695,10.236333,170.126083
Healthy,1.3051281,-1.905,-0.46005,10.095,10.283467,10.986287,193.576752
Healthy,1.3076333,-1.89495,-1.27095,9.51795,9.787621,13.480869,213.849899
Healthy,1.3101382,-1.347,-1.43205,7.945951,8.185555,13.897143,226.75293
Healthy,1.3126433,-0.83505,-2.03205,9.436951,9.689302,13.10514,247.660294
Healthy,1.3151484,-0.201,-2.03205,8.403001,8.647546,13.658387,264.350983
Healthy,1.3176534,0.80805,-1.48005,8.58195,8.746048,11.116414,298.632843
Healthy,1.3201585,2.35905,-1.64205,9.02295,9.469692,17.669348,325.159607
Healthy,1.3226634,2.31105,-1.161,8.971951,9.337278,16.080339,333.326477
Healthy,1.3251685,1.095,-0.987,8.653951,8.778614,9.667394,317.969452
Healthy,1.3276736,-0.18405,-1.02495,8.90295,8.963645,6.671385,259.819916
Healthy,1.3301786,-1.062,-0.738,8.455951,8.554274,8.695403,214.796021
Healthy,1.3326837,-1.122,-0.38805,10.155001,10.224163,6.668122,199.078232
Healthy,1.3351887,-1.02195,-0.10395,11.443951,11.489961,5.129195,185.807999
Healthy,1.3376938,-0.92595,-0.01305,12.097951,12.133342,4.377212,180.807449
Healthy,1.3401988,-0.59805,0.726,12.628951,12.663931,4.259517,129.480347
Healthy,1.3427038,-0.76305,0.582,10.758,10.800719,5.097583,142.666199
Healthy,1.3452089,-1.041,-0.17805,10.810051,10.861518,5.579913,189.705811
Healthy,1.3477141,-0.651,0.78795,9.772051,9.825357,5.971037,129.563339
Healthy,1.3502191,-0.99105,0.144,9.57495,9.627179,5.970906,171.732758
Healthy,1.3527241,-1.18905,-0.29805,8.773951,8.859169,7.95347,194.071945
Healthy,1.3552291,-1.44,-1.149,10.36005,10.522568,10.082955,218.586945
Healthy,1.3577341,-1.443,-1.80495,8.602051,8.907041,15.036983,231.35878
Healthy,1.3602393,-1.27995,-2.406,9.307051,9.69785,16.320984,241.987808
Healthy,1.3627443,-0.423,-1.88595,8.487,8.704304,12.829553,257.358337
Healthy,1.3652493,0.35805,-1.566,8.02005,8.17935,11.326443,282.878723
Healthy,1.3677543,2.00205,-1.671,8.566051,8.954198,16.931833,320.150116
Healthy,1.3702594,2.24805,-1.647,8.773951,9.205897,17.621082,323.772186
Healthy,1.3727645,1.83705,-1.56795,9.52305,9.824546,14.23111,319.518738
Healthy,1.3752694,1.011,-1.15395,9.16395,9.291486,9.504066,311.22229
Healthy,1.3777745,-0.20595,-0.879,8.913,8.958607,5.783843,256.813446
Healthy,1.3802795,-0.70305,0.11295,8.71605,8.745088,4.670428,170.873016
Healthy,1.3827846,-1.371,-0.45105,9.823951,9.929405,8.357829,198.210861
Healthy,1.3852895,-1.113,0.36195,11.182951,11.244028,5.974648,161.985367
Healthy,1.3877946,-0.87795,1.12995,12.040051,12.124784,6.777691,127.846535
Healthy,1.3902997,-1.17195,0.831,12.02595,12.111463,6.81253,144.660522
Healthy,1.3928049,-1.17495,0.91905,11.325001,11.422819,7.503625,141.967361
Healthy,1.3953098,-1.359,0.36405,10.55895,10.652269,7.589592,165.003662
Healthy,1.397815,-1.60605,-0.48405,9.537001,9.683393,9.975414,196.772369
Healthy,1.4003199,-1.701,-1.341,10.011001,10.242647,12.20862,218.250824
Healthy,1.4028249,-1.038,-0.786,8.51505,8.614018,8.693596,217.133926
Healthy,1.4053301,-1.12695,-1.84605,10.044001,10.274233,12.152358,238.597366
Healthy,1.4078351,-0.77805,-2.262,8.70405,9.026766,15.366822,251.018555
Healthy,1.4103402,0.21195,-1.07505,8.58195,8.65162,7.276157,281.153046
Healthy,1.4128453,1.131,-1.31895,9.111,9.275188,10.796671,310.613098
Healthy,1.4153503,1.71195,-1.24005,8.331,8.595002,14.237582,324.082336
Healthy,1.4178553,1.77195,-1.056,9.147,9.376703,12.708273,329.207031
Healthy,1.4203603,0.63795,-1.164,9.207001,9.30219,8.203701,298.725677
Healthy,1.4228654,0.045,-1.047,9.027,9.087627,6.621964,272.46106
Healthy,1.4253705,-0.45,-0.573,9.68295,9.710322,4.303068,231.856018
Healthy,1.4278754,-0.82095,-0.30495,10.188001,10.225572,4.913066,200.378006
Healthy,1.4303805,-0.876,-0.06795,10.695001,10.731031,4.696527,184.435471
Healthy,1.4328856,-0.86805,0.18705,12.19305,12.225341,4.165229,167.839676
Healthy,1.4353907,-0.909,0.522,10.540051,10.592046,5.679478,150.133087
Healthy,1.4378957,-1.12005,0.02895,10.746,10.804253,5.952394,178.519409
Healthy,1.4404007,-0.981,0.252,10.341001,10.390484,5.593979,165.593307
Healthy,1.4429058,-1.06005,0.10095,9.324,9.384608,6.515206,174.560043
Healthy,1.4454108,-0.897,0.25695,9.89805,9.941933,5.385251,164.015381
Healthy,1.447916,-1.26105,-0.66795,9.918,10.020137,8.187675,207.909164
Healthy,1.450421,-1.09605,-0.573,8.53005,8.619246,8.249954,207.59996
Healthy,1.4529259,-1.713,-2.616,11.281951,11.707273,15.491465,236.782562
Healthy,1.455431,-1.12005,-2.21895,7.58205,7.979082,18.150604,243.216919
Healthy,1.4579359,-0.35895,-1.68105,9.628051,9.780293,10.122672,257.946808
Healthy,1.460441,0.339,-1.941,6.927001,7.201787,15.878366,279.906921
Healthy,1.4629462,1.779,-1.683,8.974951,9.303068,15.262438,316.588379
Healthy,1.4654511,2.36805,-1.27395,8.41005,8.829472,17.730858,331.720886
Healthy,1.4679562,1.77705,-1.518,8.982,9.281086,14.5851,319.495239
Healthy,1.4704612,0.89895,-1.26705,9.82695,9.948994,8.983604,305.355042
Healthy,1.4729663,0.18105,0.15105,8.592,8.595235,1.571968,39.838242
Healthy,1.4754714,-0.85395,0.18195,9.102,9.143782,5.479368,167.971924
Healthy,1.4779764,-1.00995,1.09695,10.257001,10.364814,8.271228,132.635437
Healthy,1.4804815,-1.26105,1.35,11.722051,11.866728,8.956005,133.048874
Healthy,1.4829865,-1.773,0.98205,12.307951,12.473717,9.351244,151.018295
Healthy,1.4854915,-2.06295,0.43395,12.189,12.369956,9.812295,168.120789
Healthy,1.4879966,-2.295,-0.441,10.06095,10.328806,13.076929,190.877197
Healthy,1.4905018,-2.259,-1.31205,10.70505,11.019196,13.714029,210.148453
Healthy,1.4930067,-1.56495,-1.03005,7.79295,8.014995,13.518044,213.352905
Healthy,1.4955117,-1.134,-1.66905,8.748,8.977705,12.988837,235.806702
Healthy,1.4980167,-0.31305,-1.48395,8.809951,8.939538,9.767587,258.087708
Healthy,1.5005218,0.36,-1.09695,8.39595,8.474957,7.82955,288.168945
Healthy,1.5030268,1.308,-1.338,10.269,10.438078,10.326626,314.350403
Healthy,1.5055321,1.485,-0.72105,8.767051,8.921116,10.663688,334.100861
Healthy,1.508037,1.03005,-0.879,9.316951,9.41484,8.269423,319.523987
Healthy,1.510542,-0.19605,-1.09695,9.195001,9.262277,6.909896,259.866913
Healthy,1.513047,-0.47595,-0.53205,8.319,8.349573,4.904645,228.185501
Healthy,1.515552,-0.65295,-0.35505,10.135051,10.162267,4.194233,208.535706
Healthy,1.5180572,-0.59295,-0.17595,10.674001,10.691905,3.316293,196.527557
Healthy,1.5205622,0.066,0.98895,11.203051,11.246809,5.055864,86.181885
Healthy,1.5230672,-0.852,-0.46695,12.379951,12.418015,4.487291,208.72554
Healthy,1.5255723,-0.402,0.501,11.428051,11.446089,3.217046,128.743393
Healthy,1.5280774,-0.462,0.58005,10.83195,10.857304,3.916317,128.536728
Healthy,1.5305823,-0.82095,0.19905,8.983951,9.023578,5.371588,166.370911
Healthy,1.5330876,-1.58895,-1.40295,9.087001,9.33095,13.130315,221.442627
Healthy,1.5355926,-1.287,-1.00305,8.379001,8.5364,11.01973,217.931808
Healthy,1.5380975,-1.455,-1.728,8.472,8.767999,14.930056,229.902161
Healthy,1.5406026,-1.03395,-1.66905,8.38605,8.612817,13.176867,238.222443
Healthy,1.5431076,-0.378,-1.092,8.06295,8.145337,8.156033,250.906509
Healthy,1.5456126,-0.06705,-1.164,9.324,9.396615,7.127612,266.703217
Healthy,1.5481178,0.94395,-1.26195,9.690001,9.817315,9.237419,306.796814
Healthy,1.5506228,0.906,-1.28805,10.245001,10.365325,8.738623,305.122131
Healthy,1.5531279,0.90405,-1.28595,10.095,10.216653,8.850662,305.108032
Healthy,1.5556328,0.54,-0.80505,9.82005,9.867781,5.637672,303.852356
Healthy,1.558138,-0.096,-0.333,9.24495,9.251444,2.146851,253.91835
Healthy,1.5606431,-1.10805,-0.65895,9.595051,9.68127,7.652348,210.73967
Healthy,1.563148,-0.89205,-0.15405,9.982051,10.023015,5.181907,189.797897
Healthy,1.5656531,-0.64605,0.34005,10.971001,10.995266,3.807195,152.239807
Healthy,1.5681581,-0.603,0.48195,10.609051,10.637097,4.161607,141.366272
Healthy,1.5706631,-0.62895,0.381,10.73595,10.761105,3.918316,148.793716
