,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
Low Carburetor,1.382767,-0.463011,-2.25703,9.270991,9.553001,13.956427,258.407074
Low Carburetor,1.3849142,-0.491725,-2.678167,8.945567,9.350804,16.929688,259.596069
Low Carburetor,1.3870612,-0.381655,-2.347957,8.222935,8.560094,16.134365,260.767456
Low Carburetor,1.3892084,-0.463011,-2.228316,8.29472,8.601288,15.343273,258.26181
Low Carburetor,1.3913555,-0.175872,-2.936592,8.610572,9.099256,18.863037,266.572662
Low Carburetor,1.3935027,-0.290728,-2.429313,8.85464,9.186442,15.446124,263.175598
Low Carburetor,1.3956498,-0.687936,-2.161317,9.103494,9.381799,13.990539,252.343979
Low Carburetor,1.397797,-0.644866,-2.213959,8.955139,9.247269,14.440042,253.760605
Low Carburetor,1.3999442,-0.71665,-1.697109,8.730213,8.922465,11.915535,247.106781
Low Carburetor,1.4020913,-0.314656,-1.869393,9.404989,9.594136,11.395943,260.445526
Low Carburetor,1.4042385,-0.381655,-1.936392,9.816555,10.012993,11.367909,258.850128
Low Carburetor,1.4063857,-0.726222,-1.429113,9.869197,9.99854,9.225924,243.062027
Low Carburetor,1.4085327,-0.707079,-1.156332,10.189836,10.279582,7.576601,238.554855
Low Carburetor,1.4106799,-0.687936,-1.199402,10.472188,10.563074,7.521466,240.162888
Low Carburetor,1.4128271,-0.635294,-1.094118,10.505688,10.581595,6.866957,239.858612
Low Carburetor,1.4149742,-0.577867,-0.897907,10.625329,10.678847,5.738629,237.23584
Low Carburetor,1.4171214,-0.568295,-0.845265,10.831112,10.878898,5.372208,236.085938
Low Carburetor,1.4192685,-0.740579,-0.759123,10.572687,10.625744,5.728066,225.70845
Low Carburetor,1.4214157,-0.654437,-0.534198,10.400404,10.434656,4.643677,219.223755
Low Carburetor,1.4235629,-0.45344,-0.596411,10.610972,10.637389,4.03876,232.754974
Low Carburetor,1.42571,-0.329013,-0.964906,10.89811,10.945688,5.344121,251.171677
Low Carburetor,1.4278572,-0.812363,-0.797408,10.55833,10.619515,6.153452,224.467728
Low Carburetor,1.4300044,-0.764507,-0.577268,10.122836,10.168064,5.406097,217.055954
Low Carburetor,1.4321514,-0.175872,-0.921835,10.429117,10.471256,5.141937,259.198608
Low Carburetor,1.4342986,-0.549153,-1.405185,10.314262,10.424017,8.321711,248.654221
Low Carburetor,1.4364458,-0.893719,-1.299901,10.07498,10.19773,8.898853,235.490356
Low Carburetor,1.4385929,-0.45344,-1.362114,9.945767,10.048843,8.213532,251.587708
Low Carburetor,1.4407401,-0.295514,-1.668396,10.065409,10.207024,9.555326,259.955688
Low Carburetor,1.4428873,-0.841077,-1.835893,9.878768,10.083054,11.55304,245.386078
Low Carburetor,1.4450344,-0.56351,-1.677967,9.247063,9.41495,10.836415,251.436462
Low Carburetor,1.4471816,-0.300299,-1.673181,9.180064,9.336129,10.490926,259.825012
Low Carburetor,1.4493285,-0.520439,-2.25703,9.462418,9.741786,13.754679,257.015381
Low Carburetor,1.4514757,-0.798006,-1.984248,9.213564,9.458531,13.068383,248.091461
Low Carburetor,1.4536228,-0.539581,-1.687538,8.845069,9.020763,11.326669,252.2686
Low Carburetor,1.45577,-0.285942,-2.223531,9.084352,9.356885,13.862507,262.672089
Low Carburetor,1.4579172,-0.71665,-2.304886,9.491131,9.793245,14.268653,252.728149
Low Carburetor,1.4600644,-0.683151,-1.74018,9.227921,9.415383,11.452478,248.566284
Low Carburetor,1.4622115,-0.262014,-2.18046,8.500503,8.779613,14.485877,263.147919
Low Carburetor,1.4643587,-0.601795,-2.137389,8.797213,9.073122,14.166061,254.275116
Low Carburetor,1.4665059,-0.525225,-2.213959,9.079565,9.36034,14.06899,256.654266
Low Carburetor,1.468653,-0.15673,-2.108675,9.132208,9.373809,13.036658,265.749237
Low Carburetor,1.4708002,-0.678365,-1.792822,9.55813,9.748448,11.340154,249.274445
Low Carburetor,1.4729474,-0.338584,-1.874178,10.175478,10.352176,10.601256,259.759552
Low Carburetor,1.4750944,-0.71665,-1.118046,9.869197,9.958146,7.663778,237.340759
Low Carburetor,1.4772416,-0.82672,-1.467399,9.620343,9.766664,9.930264,240.603455
Low Carburetor,1.4793887,-0.467797,-1.228116,10.309476,10.392901,7.264553,249.147858
Low Carburetor,1.4815359,-0.874577,-0.519841,10.515259,10.564364,5.526483,210.726883
Low Carburetor,1.483683,-0.754936,-1.03669,9.950553,10.032854,7.343874,233.937256
Low Carburetor,1.4858302,-0.553938,-1.376471,10.218549,10.325708,8.261703,248.078476
Low Carburetor,1.4879774,-0.477368,-1.156332,10.003195,10.081115,7.128327,247.567703
Low Carburetor,1.4901245,-0.678365,-1.481755,9.649057,9.785708,9.586383,245.401123
Low Carburetor,1.4922717,-0.467797,-2.213959,9.984053,10.237273,12.770098,258.069214
Low Carburetor,1.4944189,-0.424726,-1.917249,9.773484,9.968813,11.360838,257.509064
Low Carburetor,1.4965659,-0.592224,-1.328615,9.615558,9.724962,8.602407,245.975311
Low Carburetor,1.4987131,-0.348156,-2.027319,9.77827,9.992287,11.879755,260.255524
Low Carburetor,1.5008603,-0.175872,-1.768894,9.510274,9.67498,10.587306,264.322021
Low Carburetor,1.5030074,-0.71665,-1.395614,9.701699,9.827731,9.185792,242.819412
Low Carburetor,1.5051546,-0.683151,-1.716252,10.256834,10.421845,10.209316,248.295059
Low Carburetor,1.5073017,-0.314656,-1.701895,10.252048,10.397113,9.58226,259.525116
Low Carburetor,1.5094489,-0.439083,-1.127618,10.027123,10.099877,6.88128,248.724564
Low Carburetor,1.511596,-0.783649,-1.252044,9.893126,10.002783,8.491673,237.957718
Low Carburetor,1.5137432,-0.75015,-1.481755,9.883554,10.022123,9.538793,243.148834
Low Carburetor,1.5158904,-0.204586,-1.208974,10.352547,10.424908,6.754676,260.395233
Low Carburetor,1.5180376,-0.415155,-1.400399,10.084551,10.189781,8.241382,253.487305
Low Carburetor,1.5201846,-0.922433,-0.945763,9.969695,10.056848,7.548499,225.715469
Low Carburetor,1.5223318,-0.587438,-0.826122,9.893126,9.944922,5.850289,234.584167
Low Carburetor,1.524479,-0.171087,-1.424328,9.873982,9.977651,8.266526,263.150574
Low Carburetor,1.5266261,-0.458226,-1.295115,9.806984,9.902739,7.974249,250.515686
Low Carburetor,1.5287733,-0.778864,-0.869193,9.653843,9.724135,6.893327,228.137207
Low Carburetor,1.5309205,-0.372084,-1.132403,9.701699,9.774649,7.004347,251.810562
Low Carburetor,1.5330676,-0.348156,-1.998605,9.424132,9.640016,12.148479,260.118286
Low Carburetor,1.5352148,-0.71665,-1.510469,9.223135,9.373437,10.274313,244.617752
Low Carburetor,1.5373619,-0.539581,-1.74018,9.180064,9.359111,11.2253,252.772797
Low Carburetor,1.5395091,-0.161516,-2.175674,9.328419,9.580137,13.163302,265.754333
Low Carburetor,1.5416561,-0.391227,-2.376671,8.864211,9.185634,15.201826,260.652313
Low Carburetor,1.5438033,-0.697508,-2.084747,8.7015,8.974897,14.178448,251.500961
Low Carburetor,1.5459505,-0.362513,-2.060818,8.950353,9.191691,13.158563,260.023346
Low Carburetor,1.5480976,-0.659223,-2.161317,9.227921,9.500546,13.759131,253.037781
Low Carburetor,1.5502448,-0.305085,-1.945963,9.357133,9.562206,11.887549,261.089783
Low Carburetor,1.552392,-0.467797,-1.77368,9.701699,9.873589,10.706733,255.225052
Low Carburetor,1.5545391,-0.252443,-2.027319,9.897911,10.106552,11.662345,262.902039
Low Carburetor,1.5566863,-0.697508,-1.414756,10.070194,10.192981,8.90223,243.75563
Low Carburetor,1.5588335,-0.955933,-1.299901,9.802198,9.934114,9.347671,233.669647
Low Carburetor,1.5609806,-0.759721,-1.491327,9.96491,10.104486,9.534299,243.004501
Low Carburetor,1.5631278,-0.568295,-1.362114,10.620543,10.722605,7.911576,247.353348
Low Carburetor,1.565275,-0.386441,-1.481755,10.453046,10.564615,8.334254,255.382889
Low Carburetor,1.567422,-0.726222,-1.213759,10.208978,10.306495,7.88797,239.106888
Low Carburetor,1.5695692,-0.568295,-1.347757,9.873982,9.98173,8.42618,247.136795
Low Carburetor,1.5717163,-0.324227,-1.161117,9.754341,9.828555,7.045451,254.39827
Low Carburetor,1.5738635,-0.630509,-1.543969,9.806984,9.94778,9.651234,247.786423
Low Carburetor,1.5760107,-0.467797,-1.577468,10.055838,10.189559,9.29259,253.482315
Low Carburetor,1.5781578,-0.515653,-1.074976,10.065409,10.135775,6.755257,244.373505
Low Carburetor,1.580305,-0.678365,-0.897907,9.988838,10.05203,6.427882,232.929092
Low Carburetor,1.5824522,-0.534796,-1.141975,10.108479,10.186829,7.11072,244.90593
Low Carburetor,1.5845993,-0.573081,-1.060619,9.768699,9.842805,7.035225,241.61644
Low Carburetor,1.5867465,-0.573081,-0.720838,9.71127,9.754835,5.416997,231.514572
Low Carburetor,1.5888935,-0.664008,-1.065404,10.55833,10.632701,6.780672,238.066971
Low Carburetor,1.5910407,-0.687936,-1.711466,10.7019,10.859697,9.779275,248.101974
Low Carburetor,1.5931879,-0.960718,-1.266401,10.319048,10.440762,8.757171,232.815292
Low Carburetor,1.5953351,-0.515653,-0.716052,10.314262,10.351939,4.889844,234.241074
Low Carburetor,1.5974822,-0.510868,-0.907478,10.194621,10.247673,5.832606,240.622528
Low Carburetor,1.5996293,-0.850648,-1.788037,8.687142,8.909945,12.840145,244.557495
Low Carburetor,1.6017765,-0.056231,-1.309472,9.247063,9.339489,8.067378,267.541107
Low Carburetor,1.6039237,-0.898505,-1.687538,9.692128,9.878889,11.158686,241.96759
Low Carburetor,1.6060708,-0.510868,-2.735595,9.318848,9.725502,16.627207,259.421967
Low Carburetor,1.608218,-0.53001,-2.319243,9.840483,10.123977,13.591045,257.127411
Low Carburetor,1.6103652,-0.850648,-1.945963,8.926425,9.17559,13.38294,246.388184
Low Carburetor,1.6125122,-0.185444,-2.625525,8.883354,9.265082,16.504133,265.959839
Low Carburetor,1.6146594,-0.577867,-2.515455,8.519645,8.90201,16.853867,257.062134
Low Carburetor,1.6168066,-0.34337,-2.343172,7.959724,8.304551,16.568926,261.663177
Low Carburetor,1.6189537,-0.199801,-2.659024,8.778069,9.174139,16.897242,265.70285
Low Carburetor,1.6211009,-0.424726,-2.692524,9.395418,9.78284,16.178596,261.035858
Low Carburetor,1.6232481,-0.687936,-2.123032,9.797412,10.048373,12.832197,252.045868
Low Carburetor,1.6253952,-1.008575,-1.912464,9.85484,10.089232,12.374413,242.194214
Low Carburetor,1.6275424,-0.391227,-1.764109,9.390633,9.562903,10.891877,257.49588
Low Carburetor,1.6296895,-0.443869,-1.572683,9.649057,9.786453,9.612166,254.238998
Low Carburetor,1.6318367,-0.71665,-1.658824,9.692128,9.859139,10.561028,246.634537
Low Carburetor,1.6339839,-0.525225,-1.634896,10.165907,10.309918,9.587715,252.189926
Low Carburetor,1.6361309,-0.71665,-0.912264,10.864612,10.926372,6.094774,231.847748
Low Carburetor,1.6382781,-0.41994,-0.730409,10.730613,10.763638,4.48943,240.103745
Low Carburetor,1.6404252,-1.12343,-1.113261,10.610972,10.728195,8.47767,224.739502
Low Carburetor,1.6425724,-0.166301,-0.797408,10.654043,10.685137,4.372063,258.219696
Low Carburetor,1.6447196,-0.597009,-0.242273,10.113265,10.133767,3.645239,202.087891
Low Carburetor,1.6468667,-0.845863,-0.778266,10.520044,10.582652,6.235456,222.616684
Low Carburetor,1.6490139,-0.199801,-0.998405,11.003395,11.050405,5.286834,258.683472
Low Carburetor,1.6511611,-0.711865,-0.419342,10.567902,10.600148,4.470279,210.501297
Low Carburetor,1.6533083,-0.630509,-0.591625,10.524831,10.560286,4.696319,223.177689
Low Carburetor,1.6554554,-0.271585,-1.237687,10.577473,10.653101,6.831218,257.623749
Low Carburetor,1.6576025,-0.534796,-0.917049,9.77827,9.835728,6.196124,239.750534
Low Carburetor,1.6597496,-0.386441,-0.979263,9.471989,9.530313,6.34205,248.4646
Low Carburetor,1.6618968,-0.544367,-1.792822,9.725628,9.904463,10.904449,253.109772
Low Carburetor,1.6640439,-0.539581,-2.003391,9.692128,9.911714,12.082874,254.925995
Low Carburetor,1.6661911,-0.549153,-1.788037,9.524631,9.706556,11.110478,252.92691
Low Carburetor,1.6683383,-0.482154,-1.950749,8.825927,9.051788,12.82623,256.116821
Low Carburetor,1.6704854,-0.223729,-2.419742,8.548359,8.88705,15.869001,264.717468
Low Carburetor,1.6726326,-0.324227,-2.405385,9.084352,9.403002,14.958766,262.323242
Low Carburetor,1.6747798,-0.568295,-2.467598,8.52443,8.892576,16.544117,257.030762
Low Carburetor,1.6769269,-0.439083,-2.194817,9.170493,9.439701,13.716392,258.687073
Low Carburetor,1.679074,-0.56351,-2.261816,9.443274,9.726705,13.865585,256.010132
Low Carburetor,1.6812212,-0.367298,-2.352743,9.175279,9.479243,14.548887,261.126892
Low Carburetor,1.6833683,-0.372084,-2.118246,9.428918,9.671086,12.848993,260.037262
Low Carburetor,1.6855155,-0.71665,-1.955534,9.285348,9.51606,12.642282,249.873489
Low Carburetor,1.6876626,-0.67358,-1.888535,9.136993,9.354407,12.377074,250.370331
Low Carburetor,1.6898098,-0.491725,-1.878964,9.357133,9.556581,11.726253,255.334579
Low Carburetor,1.6919568,-0.386441,-1.893321,9.390633,9.587387,11.627746,258.463959
Low Carburetor,1.6941041,-0.348156,-1.855036,9.74477,9.925871,10.961656,259.3703
Low Carburetor,1.6962513,-0.678365,-1.481755,9.802198,9.936744,9.439339,245.401123
Low Carburetor,1.6983982,-0.285942,-1.907678,9.505488,9.699243,11.471486,261.475372
Low Carburetor,1.7005454,-0.329013,-1.381257,9.605987,9.710361,8.408262,256.601898
Low Carburetor,1.7026927,-0.644866,-1.390828,9.663414,9.784265,9.014585,245.124924
Low Carburetor,1.7048397,-0.486939,-1.759323,10.070194,10.234312,10.274677,254.52916
Low Carburetor,1.7069869,-0.381655,-1.271187,10.141979,10.228456,7.45572,253.288391
Low Carburetor,1.7091341,-0.82672,-0.854836,10.189836,10.258994,6.656612,225.957901
Low Carburetor,1.7112812,-0.664008,-1.017548,10.606186,10.675556,6.535281,236.873245
Low Carburetor,1.7134284,-0.544367,-0.783051,10.673185,10.715708,5.105993,235.193466
Low Carburetor,1.7155756,-0.711865,-0.47677,10.424332,10.459481,4.698571,213.812119
Low Carburetor,1.7177227,-0.692722,-0.357129,10.735399,10.763652,4.152232,207.273102
Low Carburetor,1.7198699,-0.424726,-0.605982,10.754541,10.779971,3.936267,234.973831
Low Carburetor,1.7220169,-0.874577,-0.448056,10.850254,10.894662,5.174983,207.126602
Low Carburetor,1.7241641,-0.577867,-0.974477,10.682756,10.742663,6.053722,239.331985
Low Carburetor,1.7263113,-0.888934,-1.012762,10.137193,10.226366,7.57199,228.72554
Low Carburetor,1.7284584,-0.64008,-0.984048,10.476974,10.542534,6.393104,236.957779
Low Carburetor,1.7306056,-0.204586,-1.208974,10.6684,10.738632,6.55646,260.395233
Low Carburetor,1.7327528,-0.692722,-1.089332,9.649057,9.73503,7.620249,237.547134
Low Carburetor,1.7348999,-0.458226,-1.567897,9.213564,9.357245,10.053596,253.70874
Low Carburetor,1.7370471,-0.214158,-1.88375,9.457631,9.645784,11.335307,263.514069
Low Carburetor,1.7391943,-0.56351,-2.008176,9.270991,9.502715,12.679024,254.32547
Low Carburetor,1.7413414,-0.687936,-2.127818,8.744571,9.025984,14.344897,252.083664
Low Carburetor,1.7434886,-0.506082,-2.381457,9.146564,9.465046,14.905408,258.002594
Low Carburetor,1.7456357,-0.472582,-2.994019,8.739784,9.250476,19.127295,261.030304
Low Carburetor,1.7477828,-0.745364,-2.596811,8.428718,8.851117,17.772268,253.984894
Low Carburetor,1.74993,-0.362513,-2.577668,8.376076,8.771228,17.263687,261.994659
Low Carburetor,1.7520771,-0.439083,-2.759523,8.208578,8.671131,18.798803,260.959137
Low Carburetor,1.7542243,-0.2333,-2.788237,8.988638,9.414048,17.290306,265.217041
Low Carburetor,1.7563714,-0.223729,-2.405385,9.050852,9.367702,14.944457,264.686127
Low Carburetor,1.7585186,-1.161715,-1.874178,8.423932,8.707742,14.668475,238.207169
Low Carburetor,1.7606658,-0.539581,-2.314458,10.108479,10.384085,13.23008,256.87674
Low Carburetor,1.7628129,-0.424726,-2.391028,10.37169,10.6522,13.178005,259.927429
Low Carburetor,1.7649601,-0.606581,-1.208974,9.615558,9.710227,8.007218,243.355621
Low Carburetor,1.7671072,-1.12343,-1.247259,9.524631,9.671418,9.99513,227.990021
Low Carburetor,1.7692543,-0.707079,-1.505684,9.471989,9.616944,9.960558,244.84494
Low Carburetor,1.7714015,-0.415155,-1.261616,10.419546,10.503855,7.264229,251.785385
Low Carburetor,1.7735487,-0.372084,-1.094118,10.797612,10.859281,6.109071,251.218033
Low Carburetor,1.7756958,-0.573081,-0.806979,10.864612,10.909602,5.20526,234.619324
Low Carburetor,1.777843,-0.922433,-0.328415,10.620543,10.665585,5.267489,199.597321
Low Carburetor,1.7799902,-0.037089,-0.582054,10.194621,10.211291,3.274348,266.354004
Low Carburetor,1.7821373,-0.592224,-0.629911,10.505688,10.541204,4.704695,226.766266
Low Carburetor,1.7842844,-0.845863,-0.44327,10.6349,10.677691,5.131181,207.65657
Low Carburetor,1.7864316,-0.41994,-0.247059,10.85504,10.865969,2.570017,210.469116
Low Carburetor,1.7885787,-0.711865,-0.3667,10.644471,10.674548,4.302112,207.254181
Low Carburetor,1.7907259,-0.644866,-0.687338,10.539187,10.581245,5.110213,226.82605
Low Carburetor,1.792873,-0.649651,-0.725623,10.366904,10.412554,5.367063,228.16188
Low Carburetor,1.7950202,-0.635294,-0.649053,10.103694,10.144432,5.136524,225.61377
Low Carburetor,1.7971673,-0.204586,-1.299901,10.218549,10.302929,7.337941,261.055817
Low Carburetor,1.7993145,-0.841077,-1.467399,9.897911,10.04138,9.697021,240.179718
Low Carburetor,1.8014617,-0.577867,-1.395614,9.462418,9.582224,9.0698,247.507553
Low Carburetor,1.8036089,-0.525225,-1.902892,9.232706,9.441383,12.068705,254.569763
Low Carburetor,1.805756,-0.372084,-2.285744,8.907282,9.203409,14.573839,260.754211
Low Carburetor,1.8079032,-0.429512,-2.056033,9.548559,9.776847,12.405895,258.200439
Low Carburetor,1.8100502,-0.75015,-2.142174,9.079565,9.35896,14.035233,250.700684
Low Carburetor,1.8121974,-0.448654,-2.233102,8.548359,8.846608,14.919926,258.639893
Low Carburetor,1.8143445,-0.257228,-2.496312,8.864211,9.212599,15.807249,264.116821
Low Carburetor,1.8164917,-0.357727,-2.453241,9.127422,9.458129,15.196029,261.703705
Low Carburetor,1.8186389,-0.242871,-2.338386,9.443274,9.73152,13.979968,264.070343
Low Carburetor,1.820786,-0.573081,-2.3336,9.103494,9.415291,14.786408,256.202454
Low Carburetor,1.8229332,-0.812363,-2.161317,8.706285,9.007255,14.853167,249.400528
Low Carburetor,1.8250804,-0.367298,-2.290529,9.266206,9.552173,14.055103,260.889893
Low Carburetor,1.8272275,-0.386441,-2.127818,9.189635,9.440675,13.242623,259.706482
Low Carburetor,1.8293747,-0.463011,-2.056033,9.165708,9.404884,12.949258,257.308899
Low Carburetor,1.8315219,-0.482154,-2.094318,9.605987,9.843455,12.610834,257.035278
Low Carburetor,1.8336689,-0.482154,-2.012962,9.357133,9.583341,12.473575,256.530029
Low Carburetor,1.8358161,-0.324227,-1.520041,9.443274,9.570323,9.346325,257.959137
Low Carburetor,1.8379633,-0.616152,-1.721038,9.361918,9.538717,11.048546,250.302032
Low Carburetor,1.8401104,-0.34337,-1.754537,10.070194,10.227664,10.067163,258.926941
Low Carburetor,1.8422576,-0.549153,-1.299901,10.275977,10.372416,7.819164,247.098007
Low Carburetor,1.8444047,-0.793221,-1.012762,10.228121,10.308702,7.168642,231.931061
Low Carburetor,1.8465519,-0.601795,-0.912264,10.529616,10.58618,5.92556,236.588272
Low Carburetor,1.848699,-0.764507,-0.491127,10.520044,10.559215,4.936656,212.717102
Low Carburetor,1.8508462,-0.817149,-0.567697,10.610972,10.65752,5.35694,214.788834
Low Carburetor,1.8529934,-0.396012,-0.515055,10.802398,10.821918,3.441849,232.444275
Low Carburetor,1.8551404,-0.740579,-0.203988,10.960324,10.987209,4.009025,195.399918
Low Carburetor,1.8572876,-0.439083,-0.763909,11.190035,11.22467,4.502195,240.110367
Low Carburetor,1.8594348,-0.721436,-0.735195,10.926825,10.975266,5.385178,225.541183
Low Carburetor,1.8615819,-0.71665,-0.754337,10.500902,10.552324,5.658666,226.467606
Low Carburetor,1.8637291,-0.314656,-0.806979,10.711471,10.746433,4.623003,248.698273
Low Carburetor,1.8658763,-0.41994,-0.835693,10.658829,10.699783,5.014658,243.320221
Low Carburetor,1.8680234,-0.683151,-1.165903,9.122637,9.222176,8.425761,239.632187
Low Carburetor,1.8701706,-0.242871,-1.218545,9.366704,9.448755,7.556268,258.727936
Low Carburetor,1.8723177,-0.491725,-1.945963,9.529416,9.738498,11.894046,255.818802
Low Carburetor,1.8744649,-0.726222,-2.606382,9.213564,9.602624,16.365465,254.43045
Low Carburetor,1.8766121,-0.625723,-2.233102,9.41456,9.69599,13.838283,254.346939
Low Carburetor,1.8787591,-0.635294,-2.300101,8.749356,9.068919,15.255326,254.559692
Low Carburetor,1.8809063,-0.228515,-2.965306,8.916854,9.399762,18.445417,265.593353
Low Carburetor,1.8830535,-0.190229,-2.826522,8.309076,8.778733,18.826412,266.149719
Low Carburetor,1.8852006,-0.649651,-2.213959,7.725228,8.062432,16.629404,253.646515
Low Carburetor,1.8873478,-0.664008,-2.888735,8.242078,8.758855,19.779917,257.054779
Low Carburetor,1.889495,-0.175872,-2.860021,9.122637,9.562069,17.437534,266.48111
Low Carburetor,1.8916421,-0.45344,-2.170888,9.754341,10.003276,12.808958,258.202087
Low Carburetor,1.8937893,-0.821935,-2.233102,9.677772,9.966022,13.813817,249.792923
Low Carburetor,1.8959365,-0.836291,-2.199602,9.314062,9.606737,14.179187,249.183136
Low Carburetor,1.8980836,-0.908076,-1.529612,9.424132,9.590547,10.689108,239.303909
Low Carburetor,1.9002308,-0.56351,-1.548754,9.194421,9.340961,10.162253,250.006226
Low Carburetor,1.9023778,-0.161516,-1.955534,9.74477,9.940359,11.384755,265.278412
Low Carburetor,1.904525,-0.463011,-1.778465,10.156336,10.321263,10.256473,255.407379
Low Carburetor,1.9066721,-0.932004,-1.051047,10.357333,10.452162,7.723825,228.435349
Low Carburetor,1.9088193,-0.348156,-1.338186,10.433903,10.525126,7.549045,255.416672
Low Carburetor,1.9109665,-0.329013,-1.314258,9.955338,10.047104,7.749752,255.945343
Low Carburetor,1.9131136,-0.67358,-0.988834,10.141979,10.212309,6.728144,235.737869
Low Carburetor,1.9152608,-0.597009,-1.051047,10.170692,10.24227,6.777691,240.402832
Low Carburetor,1.917408,-0.486939,-0.931406,10.165907,10.220093,5.902625,242.399414
Low Carburetor,1.9195551,-0.405583,-1.003191,10.721042,10.775511,5.763372,247.986847
Low Carburetor,1.9217023,-0.678365,-0.668196,10.7019,10.744176,5.084421,224.567291
Low Carburetor,1.9238495,-0.759721,-0.649053,10.831112,10.877106,5.270873,220.508286
Low Carburetor,1.9259965,-0.381655,-0.931406,10.467402,10.515688,5.492799,247.718033
Low Carburetor,1.9281437,-0.697508,-0.529412,10.548759,10.585041,4.745325,217.198685
Low Carburetor,1.9302909,-0.984646,-0.716052,10.673185,10.742399,6.507557,216.025299
Low Carburetor,1.932438,-0.491725,-0.792623,10.658829,10.699564,5.001239,238.185471
Low Carburetor,1.9345852,-0.616152,-0.912264,10.055838,10.115915,6.247518,235.964523
Low Carburetor,1.9367323,-0.817149,-1.108475,10.175478,10.268242,7.707367,233.602997
Low Carburetor,1.9388795,-0.558724,-1.429113,9.955338,10.0729,8.762261,248.646561
Low Carburetor,1.9410264,-0.285942,-1.342972,9.773484,9.869465,7.99716,257.980194
Low Carburetor,1.9431736,-0.56351,-1.840679,9.462418,9.65624,11.499134,252.978424
Low Carburetor,1.945321,-0.391227,-2.261816,9.046066,9.332747,14.238054,260.186646
Low Carburetor,1.9474679,-0.309871,-2.027319,8.782856,9.019124,13.143493,261.309753
Low Carburetor,1.9496151,-0.309871,-2.319243,8.835498,9.140073,14.83281,262.389862
Low Carburetor,1.9517623,-0.290728,-2.596811,8.830712,9.209204,16.483648,263.612
Low Carburetor,1.9539094,-0.56351,-2.324029,8.773284,9.093358,15.246953,256.370483
Low Carburetor,1.9560566,-0.506082,-2.472384,8.725428,9.083055,16.131428,258.431702
Low Carburetor,1.9582038,-0.439083,-2.25703,8.514859,8.819853,15.111649,258.99118
Low Carburetor,1.9603509,-0.510868,-2.07039,8.462217,8.726776,14.144094,256.13916
Low Carburetor,1.9624981,-0.367298,-2.525026,8.988638,9.343782,15.847618,261.723633
Low Carburetor,1.9646453,-0.467797,-2.347957,9.428918,9.728115,14.246938,258.732178
Low Carburetor,1.9667923,-0.553938,-1.864607,9.433703,9.632153,11.650615,253.454346
Low Carburetor,1.9689395,-0.56351,-1.692324,9.471989,9.638468,10.664499,251.583282
Low Carburetor,1.9710866,-0.659223,-1.821536,9.515059,9.710248,11.507474,250.104568
Low Carburetor,1.9732338,-0.654437,-1.548754,9.385847,9.535254,10.156058,247.09317
Low Carburetor,1.975381,-0.496511,-1.271187,9.830912,9.925183,7.90321,248.664963
Low Carburetor,1.9775281,-0.759721,-1.515255,10.299905,10.438449,9.345336,243.371643
Low Carburetor,1.9796753,-0.597009,-1.371686,10.515259,10.62114,8.096964,246.479507
Low Carburetor,1.9818225,-0.711865,-0.816551,10.352547,10.40907,5.973696,228.918243
Low Carburetor,1.9839696,-0.491725,-0.955334,10.328619,10.384356,5.938976,242.764435
Low Carburetor,1.9861168,-0.616152,-1.127618,10.30469,10.384499,7.107988,241.34697
Low Carburetor,1.9882638,-0.544367,-0.830908,10.161121,10.20956,5.583459,236.769287
Low Carburetor,1.990411,-0.223729,-0.754337,10.48176,10.51125,4.292861,253.480164
Low Carburetor,1.9925582,-0.458226,-1.084547,10.577473,10.642797,6.35141,247.095734
Low Carburetor,1.9947053,-0.67358,-0.826122,10.725827,10.778662,5.675335,230.807877
Low Carburetor,1.9968525,-0.482154,-0.682553,10.462617,10.495937,4.566646,234.762695
Low Carburetor,1.9989996,-0.443869,-0.96012,10.271192,10.325513,5.879733,245.188644
Low Carburetor,2.0011468,-0.812363,-0.998405,10.381261,10.460752,7.067884,230.866104
Low Carburetor,2.003294,-0.668794,-1.003191,10.199407,10.270422,6.741714,236.309937
Low Carburetor,2.0054412,-0.396012,-1.108475,10.30469,10.371701,6.51656,250.340302
Low Carburetor,2.0075884,-0.798006,-1.390828,10.218549,10.343596,8.918194,240.154373
Low Carburetor,2.0097356,-0.678365,-1.419542,9.797412,9.922931,9.122854,244.457977
Low Carburetor,2.0118825,-0.410369,-1.295115,9.357133,9.455245,8.261109,252.418716
Low Carburetor,2.0140297,-0.199801,-2.051247,9.515059,9.735702,12.221419,264.436676
Low Carburetor,2.0161769,-0.778864,-1.864607,9.787841,9.994259,11.665048,247.329254
Low Carburetor,2.0183241,-0.439083,-1.893321,9.270991,9.472526,11.840007,256.943268
Low Carburetor,2.0204713,-0.400798,-2.012962,8.816355,9.052114,13.1052,258.739197
Low Carburetor,2.0226185,-0.93679,-2.099104,8.988638,9.2779,14.34476,245.949707
Low Carburetor,2.0247655,-0.218943,-2.352743,9.256635,9.553461,14.319886,264.683441
Low Carburetor,2.0269127,-0.544367,-2.027319,8.873783,9.118683,13.308907,254.969711
Low Carburetor,2.0290599,-0.558724,-2.132603,9.519845,9.771776,13.038551,255.318954
Low Carburetor,2.0312071,-0.190229,-2.099104,9.534202,9.764396,12.465762,264.821777
