,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
High Carburetor,1.049804,1.7343,4.521151,9.417294,10.589335,27.212248,69.013336
High Carburetor,1.052429,1.657685,4.138378,10.259454,11.186173,23.48637,68.170738
High Carburetor,1.055053,1.446996,4.119224,9.378986,10.345395,24.962305,70.644714
High Carburetor,1.057678,1.236605,4.080917,8.517672,9.52543,26.593714,73.142067
High Carburetor,1.060302,1.408688,4.176685,8.574833,9.641414,27.205173,71.362068
High Carburetor,1.0629269,1.561917,3.946841,9.895834,10.76776,23.216137,68.409386
High Carburetor,1.0655509,1.619378,3.83192,10.565612,11.355094,21.491282,67.090965
High Carburetor,1.0681759,1.351228,3.755605,9.895834,10.670423,21.965714,70.211792
High Carburetor,1.0707999,1.370381,3.946841,9.436447,10.319982,23.881315,70.852509
High Carburetor,1.0734249,1.446996,4.329615,8.498518,9.646976,28.242649,71.519913
High Carburetor,1.076049,1.657685,4.367922,9.321525,10.426767,26.619799,69.217567
High Carburetor,1.078674,1.466149,4.272453,9.264064,10.306615,25.993158,71.059662
High Carburetor,1.081298,1.274912,4.157531,9.206603,10.181946,25.283094,72.951775
High Carburetor,1.0839229,1.140837,4.367922,7.866748,9.07006,29.849991,75.36219
High Carburetor,1.0865469,1.408688,4.444536,8.536825,9.727059,28.641409,72.414078
High Carburetor,1.0891719,1.695993,4.540304,9.225757,10.421389,27.715073,69.51725
High Carburetor,1.0917959,1.676839,4.367922,9.704298,10.773297,25.740108,68.998276
High Carburetor,1.0944209,1.236605,4.291307,7.98167,9.146123,29.228018,73.924866
High Carburetor,1.0970449,1.025915,4.234146,7.13951,8.363796,31.392311,76.379959
High Carburetor,1.0996699,1.198298,4.348768,7.158663,8.461333,32.215996,74.594521
High Carburetor,1.102294,1.294066,4.234146,7.885902,9.043785,29.311718,73.00547
High Carburetor,1.104919,1.485303,4.004303,9.359832,10.288198,24.527243,69.648834
High Carburetor,1.107543,1.217452,3.908534,8.728063,9.64043,25.128149,72.698952
High Carburetor,1.110168,1.236605,4.080917,8.211214,9.252411,27.443281,73.142067
High Carburetor,1.112793,1.236605,4.253299,7.675212,8.861638,29.98955,73.788727
High Carburetor,1.1154169,1.619378,4.367922,9.302371,10.403616,26.600815,69.658073
High Carburetor,1.118042,1.466149,4.272453,9.302371,10.341062,25.900143,71.059662
High Carburetor,1.1206659,1.294066,4.157531,9.321525,10.288367,25.038223,72.710815
High Carburetor,1.123291,1.198298,4.272453,8.632295,9.705992,27.204823,74.332748
High Carburetor,1.1259149,1.753453,4.46369,9.87668,10.979433,25.899454,68.55381
High Carburetor,1.12854,2.021305,4.559458,10.488997,11.614362,25.430637,66.09127
High Carburetor,1.131164,2.021305,4.387075,11.005846,12.019183,23.696093,65.262543
High Carburetor,1.1337891,1.810615,4.348768,10.163686,11.202259,24.866646,67.395538
High Carburetor,1.136413,1.408688,4.253299,8.498518,9.607277,27.798676,71.675179
High Carburetor,1.139038,1.561917,4.367922,8.460211,9.648497,28.736223,70.323547
High Carburetor,1.1416619,1.657685,4.253299,9.206603,10.276187,26.373632,68.707092
High Carburetor,1.144287,1.753453,4.138378,9.972149,10.938214,24.261471,67.037354
High Carburetor,1.1469109,1.255759,3.946841,8.862138,9.782228,25.049446,72.350594
High Carburetor,1.149536,1.255759,4.119224,8.249521,9.305887,27.565283,73.04599
High Carburetor,1.1521599,1.255759,4.291307,7.656058,8.866086,30.285666,73.689018
High Carburetor,1.154785,1.446996,4.329615,8.40275,9.562717,28.514179,71.519913
High Carburetor,1.157409,1.485303,4.253299,8.555679,9.66935,27.770044,70.750191
High Carburetor,1.1600341,1.332074,4.119224,8.632295,9.657067,26.634604,72.079842
High Carburetor,1.162658,1.217452,4.234146,7.905056,9.049867,29.132092,73.958374
High Carburetor,1.165283,1.485303,4.329615,8.460211,9.619088,28.415104,71.065132
High Carburetor,1.1679069,2.021305,4.559458,9.570223,10.791825,27.525782,66.09127
High Carburetor,1.170532,2.040458,4.406229,10.163686,11.26405,25.536373,65.151855
High Carburetor,1.1731559,1.829769,4.348768,9.378986,10.49882,26.704361,67.180801
High Carburetor,1.175781,1.619378,4.291307,8.593987,9.741372,28.089237,69.325378
High Carburetor,1.1784049,1.581071,4.329615,8.383596,9.567133,28.801819,69.939026
High Carburetor,1.18103,1.695993,4.234146,9.168296,10.240216,26.450115,68.171364
High Carburetor,1.183654,1.829769,4.138378,9.952995,10.933268,24.447561,66.147552
High Carburetor,1.1862791,1.561917,4.023456,9.455601,10.394045,24.534243,68.783646
High Carburetor,1.188903,1.504457,4.329615,8.153753,9.35375,29.342091,70.838661
High Carburetor,1.1915278,1.466149,4.501997,7.483975,8.855927,32.319393,71.961311
High Carburetor,1.1941519,1.676839,4.559458,8.211214,9.540675,30.609982,69.807915
High Carburetor,1.1967769,1.52361,4.444536,8.364443,9.593706,29.323589,71.078018
High Carburetor,1.1994009,1.217452,4.214992,8.651448,9.700304,26.89032,73.889252
High Carburetor,1.202026,1.10253,4.291307,7.885902,9.045349,29.329355,75.591118
High Carburetor,1.2046499,1.351228,4.425383,8.383596,9.575726,28.895191,73.020699
High Carburetor,1.207275,1.619378,4.559458,8.881291,10.113771,28.581388,70.446541
High Carburetor,1.2098989,1.657685,4.291307,10.201993,11.191242,24.271891,68.878998
High Carburetor,1.2125241,1.446996,4.214992,9.436447,10.435827,25.279465,71.052788
High Carburetor,1.215148,1.236605,4.157531,8.689755,9.712163,26.52634,73.435555
High Carburetor,1.2177731,1.389535,4.253299,8.498518,9.604487,27.767097,71.908005
High Carburetor,1.220397,1.657685,4.272453,9.149142,10.23272,26.6061,68.794052
High Carburetor,1.2230219,1.791461,4.195838,9.972149,10.966228,24.5842,66.879387
High Carburetor,1.225647,1.542764,4.061763,9.531916,10.47547,24.504692,69.20192
High Carburetor,1.2282709,1.485303,4.214992,8.804677,9.873937,26.911221,70.588272
High Carburetor,1.230896,1.389535,4.501997,7.3499,8.730395,32.661377,72.847237
High Carburetor,1.2335199,1.581071,4.597765,8.058285,9.411439,31.104958,71.023026
High Carburetor,1.236145,1.446996,4.46369,8.268675,9.507329,29.574362,72.038849
High Carburetor,1.2387689,1.332074,4.348768,8.479364,9.622153,28.208471,72.96962
High Carburetor,1.241394,1.10253,4.291307,7.924209,9.078765,29.210934,75.591118
High Carburetor,1.244018,1.351228,4.444536,8.326136,9.534372,29.158443,73.089684
High Carburetor,1.2466429,1.600225,4.597765,8.708909,9.977237,29.205194,70.809853
High Carburetor,1.2492669,1.657685,4.46369,9.39814,10.535534,26.869011,69.626457
High Carburetor,1.251892,1.217452,4.291307,7.98167,9.143553,29.199217,74.161263
High Carburetor,1.2545159,1.006762,4.195838,7.254132,8.440442,30.745197,76.507362
High Carburetor,1.257141,1.10253,4.310461,7.024588,8.315075,32.349327,75.652489
High Carburetor,1.2597649,1.255759,4.234146,7.905056,9.055099,29.191446,73.480751
High Carburetor,1.26239,1.561917,4.080917,9.665991,10.607773,24.325819,69.056313
High Carburetor,1.2650139,1.351228,3.927688,9.378986,10.25758,23.886847,71.015442
High Carburetor,1.267639,1.274912,4.061763,8.574833,9.573457,26.403023,72.573891
High Carburetor,1.270263,1.198298,4.195838,7.751827,8.895605,29.375679,74.061081
High Carburetor,1.2728881,1.600225,4.367922,8.919599,10.059756,27.54332,69.879272
High Carburetor,1.275512,1.504457,4.234146,9.24491,10.279093,25.922041,70.439095
High Carburetor,1.278137,1.389535,4.10007,9.570223,10.503835,24.339827,71.278214
High Carburetor,1.2807609,1.217452,4.157531,8.785523,9.795544,26.247789,73.678368
High Carburetor,1.283386,1.274912,4.406229,8.230368,9.422272,29.131887,73.862564
High Carburetor,1.2860099,1.504457,4.559458,8.460211,9.727652,29.575344,71.738976
High Carburetor,1.288635,1.600225,4.46369,9.206603,10.356003,27.250736,70.277336
High Carburetor,1.2912589,1.389535,4.367922,8.613141,9.75683,28.020365,72.352951
High Carburetor,1.293884,0.949301,4.157531,7.407361,8.547235,29.929707,77.137993
High Carburetor,1.296508,1.045069,4.272453,7.082048,8.336752,31.842962,76.254982
High Carburetor,1.2991331,1.236605,4.234146,7.943363,9.085934,29.043854,73.719269
High Carburetor,1.301757,1.408688,4.176685,8.823831,9.863523,26.5439,71.362068
High Carburetor,1.304382,1.370381,3.985149,9.551069,10.439458,23.808342,71.023338
High Carburetor,1.3070059,1.255759,4.080917,8.708909,9.699273,26.117527,72.896088
High Carburetor,1.309631,1.159991,4.195838,7.866748,8.990905,28.958883,74.545891
High Carburetor,1.3122549,1.370381,4.291307,8.364443,9.500378,28.305401,72.289696
High Carburetor,1.31488,1.198298,4.023456,9.187449,10.101155,24.557531,73.414993
High Carburetor,1.3175039,1.121683,3.889381,9.589376,10.408727,22.885721,73.912628
High Carburetor,1.320129,0.949301,3.908534,8.785523,9.662465,24.599127,76.348396
High Carburetor,1.322753,1.159991,4.080917,8.900445,9.859887,25.485743,74.132332
High Carburetor,1.3253781,1.581071,4.425383,9.129989,10.268421,27.235538,70.339546
High Carburetor,1.328002,1.676839,4.348768,9.952995,10.990254,25.093071,68.913887
High Carburetor,1.330627,1.485303,4.234146,9.417294,10.431661,25.476639,70.669556
High Carburetor,1.3332509,1.274912,4.138378,8.900445,9.897954,25.94418,72.877472
High Carburetor,1.335876,1.427842,4.387075,8.039131,9.268915,29.851124,71.971718
High Carburetor,1.338501,1.600225,4.367922,8.900445,10.042777,27.593843,69.879272
High Carburetor,1.341125,1.791461,4.348768,9.742605,10.818479,25.769243,67.610939
High Carburetor,1.34375,1.600225,4.176685,9.685144,10.668057,24.788191,69.03653
High Carburetor,1.346374,1.294066,4.119224,8.747216,9.754814,26.271378,72.559738
High Carburetor,1.348999,1.179144,4.195838,7.885902,9.010155,28.928524,74.3032
High Carburetor,1.3516231,1.370381,4.310461,8.364443,9.509044,28.402205,72.363503
High Carburetor,1.3542479,1.31292,4.157531,8.823831,9.842196,26.294268,72.474236
High Carburetor,1.3568718,1.217452,3.889381,9.742605,10.560674,22.700264,72.618866
High Carburetor,1.359497,1.064223,3.889381,8.919599,9.788723,24.326664,74.697144
High Carburetor,1.3621209,1.255759,4.061763,8.957906,9.91559,25.389181,72.820175
High Carburetor,1.364746,1.446996,4.214992,8.977059,10.022352,26.401018,71.052788
High Carburetor,1.3673699,1.772308,4.291307,9.838373,10.878878,25.263378,67.559402
High Carburetor,1.369995,1.561917,4.195838,9.378986,10.392788,25.517805,69.582024
High Carburetor,1.3726189,1.351228,4.10007,8.900445,9.892134,25.874807,71.759743
High Carburetor,1.375244,1.389535,4.234146,8.460211,9.562111,27.777512,71.831528
High Carburetor,1.3778679,1.753453,4.234146,10.163686,11.14913,24.270861,67.504471
High Carburetor,1.380493,1.94469,4.234146,11.025,11.969145,22.909866,65.331268
High Carburetor,1.383117,1.772308,4.080917,11.044153,11.906649,21.942108,66.525101
High Carburetor,1.3857419,1.619378,4.157531,10.144532,11.082373,23.740894,68.718849
High Carburetor,1.3883659,1.351228,4.329615,8.345289,9.49817,28.523571,72.667404
High Carburetor,1.390991,1.542764,4.444536,8.747216,9.93216,28.273535,70.857361
High Carburetor,1.3936149,1.485303,4.291307,9.283217,10.334388,26.066559,70.908295
High Carburetor,1.39624,1.446996,4.138378,9.81922,10.753467,24.059673,70.727676
High Carburetor,1.3988639,1.064223,4.119224,8.268675,9.299008,27.227158,75.514091
High Carburetor,1.401489,1.255759,4.291307,8.19206,9.33285,28.625937,73.689018
High Carburetor,1.4041129,1.427842,4.482843,8.115446,9.380569,30.102032,72.332664
High Carburetor,1.406738,1.581071,4.425383,8.938752,10.098766,27.732096,70.339546
High Carburetor,1.409362,1.504457,4.234146,9.378986,10.399845,25.599138,70.439095
High Carburetor,1.4119869,1.294066,4.119224,8.977059,9.961436,25.68623,72.559738
High Carburetor,1.4146109,1.31292,4.234146,8.441057,9.534317,27.707317,72.772423
High Carburetor,1.417236,1.52361,4.272453,9.283217,10.332152,26.041203,70.373131
High Carburetor,1.4198599,1.963844,4.310461,10.948385,11.929119,23.395395,65.506012
High Carburetor,1.422485,1.810615,4.157531,11.08246,11.974319,22.253246,66.466759
High Carburetor,1.4251089,1.638532,4.195838,10.182839,11.134634,23.862429,68.668678
High Carburetor,1.427734,1.485303,4.253299,9.283217,10.318663,25.887489,70.750191
High Carburetor,1.4303579,1.52361,4.387075,8.689755,9.852901,28.121643,70.848129
High Carburetor,1.432983,1.52361,4.253299,9.302371,10.341472,25.904825,70.291542
High Carburetor,1.435607,1.542764,4.10007,9.914688,10.83936,23.837816,69.379814
High Carburetor,1.4382321,1.332074,4.061763,9.149142,10.098473,25.042685,71.842857
High Carburetor,1.440856,1.619378,4.406229,8.728063,9.910415,28.273565,69.820602
High Carburetor,1.443481,1.772308,4.597765,8.517672,9.840287,30.049654,68.919769
High Carburetor,1.4461049,1.906383,4.559458,9.340678,10.56746,27.882383,67.309402
High Carburetor,1.44873,1.695993,4.444536,9.034221,10.210163,27.769846,69.113625
High Carburetor,1.451355,1.255759,4.214992,8.421904,9.501134,27.574417,73.409798
High Carburetor,1.453979,1.217452,4.348768,7.828441,9.037614,29.979225,74.360237
High Carburetor,1.456604,1.446996,4.387075,8.632295,9.790646,28.153339,71.745819
High Carburetor,1.459228,1.695993,4.444536,9.417294,10.550626,26.800547,69.113625
High Carburetor,1.461853,1.466149,4.119224,9.933842,10.853517,23.756641,70.407906
High Carburetor,1.4644771,1.294066,4.157531,9.034221,10.028799,25.732912,72.710815
High Carburetor,1.4671019,1.121683,4.176685,8.153753,9.229657,27.941105,74.967445
High Carburetor,1.469726,1.31292,4.310461,8.383596,9.5178,28.256941,73.059822
High Carburetor,1.472351,1.561917,4.272453,9.340678,10.3895,25.966543,69.918671
High Carburetor,1.474975,1.600225,4.138378,10.048764,10.984742,23.823668,68.85955
High Carburetor,1.4776,1.389535,4.061763,9.359832,10.297338,24.63847,71.114113
High Carburetor,1.480224,1.485303,4.253299,9.015067,10.078101,26.553106,70.750191
High Carburetor,1.482849,1.695993,4.616919,8.306982,9.653926,30.629807,69.829544
High Carburetor,1.485473,1.868076,4.597765,9.091681,10.357984,28.628317,67.888046
High Carburetor,1.488098,1.657685,4.46369,8.862138,10.060314,28.248796,69.626457
High Carburetor,1.4907221,1.446996,4.329615,8.651448,9.781969,27.818777,71.519913
High Carburetor,1.4933469,1.159991,4.329615,7.751827,8.954438,30.037655,75.001556
High Carburetor,1.4959708,1.408688,4.425383,8.441057,9.634307,28.81913,72.342682
High Carburetor,1.498596,1.676839,4.521151,9.129989,10.325177,27.841221,69.650803
High Carburetor,1.5012199,1.600225,4.348768,9.493608,10.564142,26.017063,69.797798
High Carburetor,1.503845,1.332074,4.195838,9.015067,10.032494,26.027065,72.386658
High Carburetor,1.5064689,1.140837,4.195838,8.153753,9.240685,28.069757,74.789154
High Carburetor,1.509094,1.332074,4.310461,8.326136,9.469901,28.451469,72.827133
High Carburetor,1.5117179,1.427842,4.176685,9.110835,10.123772,25.849197,71.126488
High Carburetor,1.514343,1.581071,3.889381,10.718841,11.51176,21.389772,67.877785
High Carburetor,1.5169669,1.351228,3.793912,10.144532,10.914721,21.652966,70.396294
High Carburetor,1.5195919,1.408688,3.965995,9.646837,10.52497,23.570787,70.445389
High Carburetor,1.5222158,1.466149,4.119224,9.149142,10.140237,25.543098,70.407906
High Carburetor,1.524841,1.676839,4.291307,9.378986,10.449521,26.161898,68.656807
High Carburetor,1.5274649,1.466149,4.157531,9.283217,10.276808,25.402414,70.574852
High Carburetor,1.53009,1.274912,4.004303,9.187449,10.102923,24.579462,72.339272
High Carburetor,1.5327139,1.159991,4.138378,8.460211,9.489305,26.931059,74.341774
High Carburetor,1.535339,1.351228,4.367922,8.326136,9.498899,28.772614,72.810417
High Carburetor,1.5379629,1.619378,4.482843,8.919599,10.113235,28.118723,70.138298
High Carburetor,1.540588,1.600225,4.329615,9.436447,10.504895,26.065742,69.715698
High Carburetor,1.5432119,1.408688,4.329615,8.651448,9.776376,27.756592,71.977127
High Carburetor,1.545837,1.006762,4.310461,7.082048,8.35159,32.006496,76.853531
High Carburetor,1.548461,1.179144,4.444536,7.120356,8.476069,32.854179,75.141609
High Carburetor,1.5510859,1.31292,4.348768,7.962516,9.167181,29.70487,73.200607
High Carburetor,1.5537099,1.427842,4.253299,8.823831,9.898953,26.95153,71.442986
High Carburetor,1.556335,1.31292,4.061763,9.206603,10.148065,24.875025,72.087143
High Carburetor,1.5589589,1.294066,4.214992,8.574833,9.642018,27.212166,72.932724
High Carburetor,1.561584,1.294066,4.387075,7.943363,9.166136,29.934223,73.565399
High Carburetor,1.564209,1.466149,4.406229,8.632295,9.80209,28.278084,71.595413
High Carburetor,1.566833,1.466149,4.272453,9.321525,10.358294,25.853867,71.059662
High Carburetor,1.569458,1.294066,4.119224,9.340678,10.29033,24.808643,72.559738
High Carburetor,1.572082,1.179144,4.195838,8.517672,9.567976,27.098204,74.3032
High Carburetor,1.5747069,1.427842,4.310461,8.996213,10.077234,26.782135,71.672523
High Carburetor,1.5773309,1.94469,4.559458,9.914688,11.084743,26.562822,66.900887
High Carburetor,1.5799559,1.982998,4.425383,10.527305,11.590532,24.732971,65.863029
High Carburetor,1.58258,1.772308,4.387075,9.800066,10.8825,25.771593,68.002083
High Carburetor,1.585205,1.561917,4.348768,9.072528,10.18146,26.990324,70.243584
High Carburetor,1.587829,1.485303,4.444536,8.306982,9.537609,29.42831,71.52108
High Carburetor,1.590454,1.638532,4.367922,9.225757,10.338187,26.824114,69.4375
High Carburetor,1.593078,1.810615,4.291307,10.163686,11.180079,24.620245,67.12384
High Carburetor,1.595703,1.581071,4.176685,9.800066,10.769669,24.498911,69.265999
High Carburetor,1.598327,1.294066,4.176685,8.689755,9.727855,26.710903,72.7854
High Carburetor,1.600952,1.236605,4.310461,7.943363,9.121747,29.446405,73.99263
High Carburetor,1.6035761,1.427842,4.329615,8.536825,9.677896,28.103865,71.748222
High Carburetor,1.6062009,1.294066,4.176685,8.708909,9.744967,26.660273,72.7854
High Carburetor,1.608825,1.025915,3.851074,9.053374,9.891757,23.759558,75.082993
High Carburetor,1.61145,0.853533,3.908534,8.249521,9.168411,25.871292,77.681328
High Carburetor,1.614074,1.10253,4.061763,8.536825,9.517923,26.24375,74.813492
High Carburetor,1.616699,1.351228,4.214992,8.842984,9.8889,26.589876,72.225365
High Carburetor,1.619323,1.676839,4.272453,9.838373,10.856299,25.009684,68.571136
High Carburetor,1.621948,1.466149,4.214992,9.206603,10.231192,25.860804,70.820206
High Carburetor,1.624572,1.255759,4.176685,8.593987,9.637337,26.907433,73.266113
High Carburetor,1.627197,1.370381,4.310461,8.383596,9.525897,28.347418,72.363503
High Carburetor,1.6298211,1.676839,4.406229,9.110835,10.258361,27.359867,69.165131
High Carburetor,1.6324459,1.868076,4.348768,10.067918,11.124948,25.178648,66.753365
High Carburetor,1.6350698,1.676839,4.195838,9.895834,10.87862,24.541742,68.216209
High Carburetor,1.637695,1.561917,4.272453,9.053374,10.131981,26.677933,69.918671
High Carburetor,1.6403189,1.351228,4.46369,7.3499,8.704675,32.396317,73.158127
High Carburetor,1.642944,1.52361,4.501997,7.809288,9.1419,31.325203,71.30265
High Carburetor,1.6455679,1.427842,4.348768,8.1346,9.333929,29.365576,71.823311
High Carburetor,1.648193,1.332074,4.195838,8.441057,9.520028,27.543119,72.386658
High Carburetor,1.650817,1.064223,4.080917,7.905056,8.959707,28.080214,75.383911
High Carburetor,1.653442,1.255759,4.272453,8.000824,9.156635,29.099869,73.620888
High Carburetor,1.6560661,1.466149,4.444536,8.077438,9.335337,30.088266,71.743477
High Carburetor,1.6586909,1.561917,4.387075,8.842984,9.994218,27.771847,70.402901
High Carburetor,1.6613148,1.466149,4.272453,9.149142,10.203443,26.275984,71.059662
High Carburetor,1.66394,1.236605,4.214992,8.689755,9.736898,26.816462,73.649231
High Carburetor,1.6665639,1.294066,4.348768,8.364443,9.515792,28.477249,73.428535
High Carburetor,1.669189,1.52361,4.329615,9.302371,10.373093,26.262148,70.612808
High Carburetor,1.6718129,1.982998,4.291307,11.197382,12.15438,22.888557,65.198517
High Carburetor,1.674438,1.810615,4.157531,11.216536,12.098515,22.012785,66.466759
High Carburetor,1.677063,1.676839,4.195838,10.316915,11.263018,23.651976,68.216209
High Carburetor,1.679687,1.542764,4.253299,9.417294,10.44778,25.661533,70.063194
High Carburetor,1.6823119,1.600225,4.367922,8.842984,9.991888,27.746469,69.879272
High Carburetor,1.6849359,1.561917,4.195838,9.283217,10.306443,25.747154,69.582024
High Carburetor,1.6875609,1.52361,4.04261,9.723452,10.639999,23.955893,69.34919
High Carburetor,1.690185,1.332074,4.023456,8.881291,9.840729,25.510891,71.68148
High Carburetor,1.6928099,1.274912,4.195838,7.962516,9.090221,28.843216,73.098511
High Carburetor,1.695434,1.408688,4.367922,7.866748,9.107627,30.259277,72.125092
High Carburetor,1.698059,1.542764,4.348768,8.670602,9.821978,28.02099,70.467415
High Carburetor,1.700683,1.332074,4.272453,8.345289,9.469537,28.203154,72.683464
High Carburetor,1.703308,0.949301,4.119224,7.675212,8.762309,28.844193,77.022408
High Carburetor,1.705932,0.968455,4.272453,7.234978,8.457935,31.195259,77.228348
High Carburetor,1.708557,1.198298,4.291307,8.1346,9.274856,28.710342,74.398224
High Carburetor,1.711181,1.446996,4.310461,9.034221,10.113902,26.715757,71.443413
High Carburetor,1.7138059,1.561917,4.176685,10.087071,11.028749,23.848724,69.496162
High Carburetor,1.7164299,1.408688,4.195838,9.168296,10.180722,25.768946,71.441315
High Carburetor,1.7190549,1.255759,4.234146,8.249521,9.357325,28.162674,73.480751
High Carburetor,1.721679,1.427842,4.291307,8.498518,9.626987,28.020357,71.596222
High Carburetor,1.724304,1.561917,4.214992,9.264064,10.29702,25.883444,69.667191
High Carburetor,1.726928,1.542764,4.080917,9.81922,10.744817,23.956163,69.291229
High Carburetor,1.729553,1.332074,4.061763,9.034221,9.994473,25.321554,71.842857
High Carburetor,1.732177,1.446996,4.234146,8.76637,9.842308,27.040886,71.132423
High Carburetor,1.734802,1.676839,4.597765,8.268675,9.608445,30.620113,69.962715
High Carburetor,1.737426,1.829769,4.578611,9.091681,10.342649,28.472307,68.216675
High Carburetor,1.7400509,1.638532,4.501997,8.881291,10.09109,28.344103,70.000687
High Carburetor,1.7426749,1.446996,4.406229,8.670602,9.833005,28.141489,71.819939
High Carburetor,1.7452999,1.236605,4.444536,7.943363,9.185864,30.14724,74.451813
High Carburetor,1.747924,1.504457,4.482843,8.785523,9.977209,28.290106,71.448082
High Carburetor,1.750549,1.772308,4.521151,9.627684,10.783051,26.765972,68.594635
High Carburetor,1.753173,1.695993,4.367922,9.933842,10.983458,25.252485,68.779625
High Carburetor,1.755798,1.446996,4.195838,9.302371,10.306937,25.506697,70.972504
High Carburetor,1.758422,1.255759,4.195838,8.383596,9.458683,27.58329,73.338257
High Carburetor,1.761047,1.427842,4.272453,8.517672,9.635524,27.872961,71.520515
High Carburetor,1.763671,1.446996,4.138378,9.149142,10.145283,25.602665,70.727676
High Carburetor,1.766296,1.504457,3.851074,10.393229,11.185409,21.693043,68.661453
High Carburetor,1.7689201,1.236605,3.793912,9.685144,10.474969,22.392054,71.946899
High Carburetor,1.7715449,1.294066,3.965995,9.283217,10.177517,24.198635,71.928993
High Carburetor,1.774169,1.351228,4.138378,8.881291,9.89087,26.112934,71.917549
High Carburetor,1.776794,1.600225,4.329615,9.302371,10.384623,26.390787,69.715698
High Carburetor,1.779418,1.408688,4.234146,9.206603,10.231028,25.858908,71.597862
High Carburetor,1.782043,1.236605,4.138378,9.091681,10.065487,25.410988,73.363121
High Carburetor,1.784668,1.198298,4.253299,8.479364,9.561699,27.525501,74.265678
High Carburetor,1.787292,1.446996,4.46369,8.613141,9.80839,28.581182,72.038849
High Carburetor,1.789917,1.715146,4.540304,9.378986,10.560373,27.360781,69.305428
High Carburetor,1.792541,1.676839,4.406229,9.800066,10.875106,25.69079,69.165131
High Carburetor,1.7951659,1.485303,4.387075,8.900445,10.033467,27.491947,71.295784
High Carburetor,1.7977899,1.10253,4.348768,7.120356,8.415868,32.21397,75.77372
High Carburetor,1.8004149,1.255759,4.425383,7.158663,8.509254,32.724487,74.158035
High Carburetor,1.803039,1.332074,4.310461,7.885902,9.085259,29.774258,72.827133
High Carburetor,1.8056639,1.389535,4.176685,8.613141,9.672729,27.069386,71.598312
High Carburetor,1.808288,1.217452,3.965995,8.708909,9.646574,25.471661,72.934952
High Carburetor,1.810913,1.236605,4.119224,8.172907,9.235454,27.754736,73.290062
High Carburetor,1.813537,1.274912,4.291307,7.637204,8.852549,30.37748,73.453743
High Carburetor,1.816162,1.446996,4.329615,8.441057,9.596395,28.404999,71.519913
High Carburetor,1.818786,1.446996,4.253299,9.24491,10.27875,25.91811,71.211418
High Carburetor,1.8214109,1.274912,4.138378,9.24491,10.208817,25.098352,72.877472
High Carburetor,1.8240349,1.198298,4.253299,8.574833,9.646462,27.263456,74.265678
High Carburetor,1.8266599,1.466149,4.348768,9.187449,10.269888,26.542807,71.368912
High Carburetor,1.829284,2.002151,4.578611,10.412383,11.549459,25.63781,66.381035
High Carburetor,1.8319089,2.002151,4.425383,10.948385,11.977468,23.924341,65.656845
High Carburetor,1.834533,1.810615,4.367922,10.106225,11.157636,25.073132,67.484749
High Carburetor,1.837158,1.600225,4.310461,9.264064,10.342324,26.395981,69.632957
High Carburetor,1.839782,1.542764,4.387075,8.364443,9.570291,29.073048,70.625214
High Carburetor,1.842407,1.638532,4.272453,9.168296,10.24677,26.52368,69.017639
High Carburetor,1.845031,1.7343,4.157531,9.991303,10.959882,24.269098,67.356712
High Carburetor,1.8476559,1.485303,4.04261,9.493608,10.424847,24.401714,69.826065
High Carburetor,1.8502799,1.236605,4.10007,8.364443,9.397003,27.111906,73.216385
High Carburetor,1.8529049,1.236605,4.253299,7.713519,8.894837,29.866207,73.788727
High Carburetor,1.855529,1.446996,4.310461,8.421904,9.57091,28.363907,71.443413
High Carburetor,1.8581539,1.274912,4.195838,8.536825,9.597283,27.188974,73.098511
High Carburetor,1.860778,0.949301,3.985149,8.785523,9.693709,24.999454,76.601295
High Carburetor,1.863403,0.834679,4.10007,8.019978,9.045844,27.551863,78.493156
High Carburetor,1.866027,1.10253,4.214992,8.517672,9.56726,27.089813,75.341377
High Carburetor,1.868652,1.389535,4.348768,9.015067,10.105148,26.858355,72.280083
High Carburetor,1.871276,1.695993,4.348768,10.182839,11.201714,24.626564,68.694527
High Carburetor,1.873901,1.466149,4.291307,9.417294,10.452289,25.712934,71.136978
High Carburetor,1.876525,1.236605,4.234146,8.651448,9.711062,27.015221,73.719269
High Carburetor,1.8791499,1.389535,4.329615,8.479364,9.621642,28.202799,72.206627
High Carburetor,1.8817739,1.657685,4.329615,9.129989,10.239637,26.920952,69.049591
High Carburetor,1.8843989,1.810615,4.214992,9.933842,10.941924,24.787392,66.753311
High Carburetor,1.887023,1.542764,4.080917,9.474455,10.430691,24.725134,69.291229
High Carburetor,1.889648,1.485303,4.234146,8.785523,9.865067,27.055155,70.669556
High Carburetor,1.892272,1.389535,4.501997,7.388207,8.76267,32.526199,72.847237
High Carburetor,1.894897,1.600225,4.578611,8.115446,9.454357,30.864651,70.735481
High Carburetor,1.897522,1.466149,4.46369,8.306982,9.543588,29.491875,71.81665
High Carburetor,1.900146,1.332074,4.329615,8.479364,9.613511,28.112295,72.898666
High Carburetor,1.9027709,1.083376,4.310461,7.885902,9.052139,29.405762,75.891708
High Carburetor,1.9053949,1.332074,4.444536,8.345289,9.548412,29.073441,73.315979
High Carburetor,1.9080199,1.600225,4.578611,8.785523,10.035428,28.901628,70.735481
